run_id,phase,condition,question_id,kind,call_index,evidence_id,tool,arguments,injected,eligible_selection,eligible_parameters,selection_correct,parameters_correct,issue_codes,rationale
recovery_baseline_Q05_filtered_r3,recovery,baseline,Q05_filtered,answerable,3,E003,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q02_top_games_r1,recovery,prompt,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q02_top_games_r1,recovery,prompt,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q02_top_games_r1,recovery,prompt,Q02_top_games,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q02_top_games_r2,recovery,prompt,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q02_top_games_r2,recovery,prompt,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q02_top_games_r2,recovery,prompt,Q02_top_games,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q02_top_games_r3,recovery,prompt,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q02_top_games_r3,recovery,prompt,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q02_top_games_r3,recovery,prompt,Q02_top_games,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_prompt_Q05_filtered_r1,recovery,prompt,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": []}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q05_filtered_r1,recovery,prompt,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q05_filtered_r1,recovery,prompt,Q05_filtered,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 50, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q05_filtered_r2,recovery,prompt,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q05_filtered_r2,recovery,prompt,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q05_filtered_r2,recovery,prompt,Q05_filtered,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q05_filtered_r3,recovery,prompt,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q05_filtered_r3,recovery,prompt,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_prompt_Q05_filtered_r3,recovery,prompt,Q05_filtered,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_verified_Q02_top_games_r1,recovery,verified,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_verified_Q02_top_games_r1,recovery,verified,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_verified_Q02_top_games_r1,recovery,verified,Q02_top_games,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_verified_Q02_top_games_r2,recovery,verified,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_verified_Q02_top_games_r2,recovery,verified,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_verified_Q02_top_games_r2,recovery,verified,Q02_top_games,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_verified_Q02_top_games_r3,recovery,verified,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_verified_Q02_top_games_r3,recovery,verified,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
