blind_id,question,answer,source_sha256,unsupported_prose_0_1_2,method_transparency_0_1_2,notes
REVIEW-189,"Sum NA_Sales, EU_Sales and JP_Sales separately by Genre across all dataset rows. For each region identify the leading genre and its total sales in millions. Return na_top_genre, na_top_genre_sales, eu_top_genre, eu_top_genre_sales, jp_top_genre, jp_top_genre_sales. Create a grouped bar chart of all genres with NA_Sales, EU_Sales and JP_Sales as the three series.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""na_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""na_top_genre_sales"", ""pointer"": ""/rows/0/NA_Sales"", ""value"": ""877.83""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre_sales"", ""pointer"": ""/rows/0/EU_Sales"", ""value"": ""525.0""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre"", ""pointer"": ""/rows/6/Genre"", ""value"": ""Role-Playing""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre_sales"", ""pointer"": ""/rows/6/JP_Sales"", ""value"": ""352.31""}], ""explanation"": ""Aggregated sales by Genre for NA_Sales, EU_Sales, and JP_Sales were computed. The leading genre in North America and Europe is Action, while in Japan it is Role-Playing. A grouped bar chart was created showing sales by genre for the three regions."", ""status"": ""answered""}",efc10f2c6fd9d15f63a05222a60ec9d4418dd342ce64c3fbb94ee4fd9c9195b5,,,
REVIEW-190,"Keep release Years 2000 through 2009 inclusive and exclude missing Publisher values. Sum Global_Sales by Publisher. Return top_publisher and top_publisher_global_sales in millions. Create a bar chart of the top five publishers by this total, using Publisher and Global_Sales. Break any sales ties by publisher name ascending.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_publisher"", ""pointer"": ""/rows/0/Publisher"", ""value"": ""Nintendo""}, {""evidence_id"": ""E001"", ""field"": ""top_publisher_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""883.89""}], ""explanation"": ""Filtered dataset for years 2000-2009 and non-missing publishers, then summed Global_Sales by Publisher. Sorted descending by sales and ascending by publisher name for ties, returning top 5. Created bar chart for these top 5 publishers' total global sales."", ""status"": ""answered""}",d5db9a6480652fbda6f87643d0451a486e7a60ae33592132c68d24d4a33fd7f5,,,
REVIEW-191,"Exclude rows with missing Year, then sum Global_Sales by release Year over all years recorded. Which release-year cohort has the highest total recorded global sales? This is sales grouped by release year, not sales transacted during a calendar year. Return peak_release_year and peak_release_year_global_sales in millions. Create a line chart of the totals by Year in ascending order.","{""chart_evidence_id"": ""E003"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""peak_release_year"", ""pointer"": ""/rows/0/Year"", ""value"": ""2008""}, {""evidence_id"": ""E001"", ""field"": ""peak_release_year_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""The dataset was filtered to exclude rows with missing Year values, then global sales were summed by release year. The year 2008 has the highest total recorded global sales of 678.9 million units. A line chart was created to show total global sales by release year in ascending order."", ""status"": ""answered""}",feeba984d227a2523526b61860aec3505bab9209badddc1301a36f45515a5713,,,
REVIEW-192,"Sum NA_Sales, EU_Sales and JP_Sales separately by Genre across all dataset rows. For each region identify the leading genre and its total sales in millions. Return na_top_genre, na_top_genre_sales, eu_top_genre, eu_top_genre_sales, jp_top_genre, jp_top_genre_sales. Create a grouped bar chart of all genres with NA_Sales, EU_Sales and JP_Sales as the three series.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""na_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""na_top_genre_sales"", ""pointer"": ""/rows/0/NA_Sales"", ""value"": ""877.83""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre_sales"", ""pointer"": ""/rows/0/EU_Sales"", ""value"": ""525.0""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre"", ""pointer"": ""/rows/6/Genre"", ""value"": ""Role-Playing""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre_sales"", ""pointer"": ""/rows/6/JP_Sales"", ""value"": ""352.31""}], ""explanation"": ""Aggregated sales by Genre for NA_Sales, EU_Sales, and JP_Sales were computed. The leading genre in North America and Europe is Action, while in Japan it is Role-Playing. A grouped bar chart was created to visualize sales by genre across the three regions."", ""status"": ""answered""}",8c6d7c22e6035a65a683520a6958b79bca1cbf4ab66138866be2787dc5e0852c,,,
REVIEW-193,"Rank individual game-platform rows by Global_Sales descending, breaking ties by Rank ascending. Do not combine platforms. Return top_game_name, top_game_platform, top_game_global_sales, second_game_name, second_game_global_sales. Sales are in millions of units. Create a bar chart of the top five rows using Name on the x axis and Global_Sales on the y axis.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_game_name"", ""pointer"": ""/rows/0/Name"", ""value"": ""Wii Sports""}, {""evidence_id"": ""E001"", ""field"": ""top_game_platform"", ""pointer"": ""/rows/0/Platform"", ""value"": ""Wii""}, {""evidence_id"": ""E001"", ""field"": ""top_game_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""82.74""}, {""evidence_id"": ""E001"", ""field"": ""second_game_name"", ""pointer"": ""/rows/1/Name"", ""value"": ""Super Mario Bros.""}, {""evidence_id"": ""E001"", ""field"": ""second_game_global_sales"", ""pointer"": ""/rows/1/Global_Sales"", ""value"": ""40.24""}], ""explanation"": ""The top five game-platform rows were selected by descending Global_Sales with ties broken by ascending Rank. The top two games and their platforms and sales are reported. A bar chart of the top five games by Global_Sales was created with Name on the x axis and Global_Sales on the y axis."", ""status"": ""answered""}",8c0baed9044719263b75f02e9eec7489d590f0cda645a92ba3a3ebf42dd54432,,,
REVIEW-194,"Using only this dataset, what percentage of Wii Sports global unit sales were digital downloads rather than physical copies? Return digital_sales_share_percent, rounded to two decimals.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""digital_sales_share_percent"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain a Digital_Sales column or any information about digital versus physical sales. Therefore, it is not possible to determine the percentage of Wii Sports global unit sales that were digital downloads using this dataset."", ""status"": ""unsupported""}",54b63906164ffd7db18df4dfd81d5b335fda13de4437de87e5ad1f3d34ee9f5b,,,
REVIEW-195,"Using only this dataset, calculate the average critic review score, on a 0–100 scale, of Role-Playing games released between 2000 and 2010 inclusive. Return mean_critic_score.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset does not contain a column named 'Critic_Score', so the average critic review score cannot be calculated from this dataset."", ""status"": ""error""}",8a6a00284ed15b92911b03409f9fea39c878c410db827b2c2319e418928d1927,,,
REVIEW-196,"Keep release Years 2000 through 2009 inclusive and exclude missing Publisher values. Sum Global_Sales by Publisher. Return top_publisher and top_publisher_global_sales in millions. Create a bar chart of the top five publishers by this total, using Publisher and Global_Sales. Break any sales ties by publisher name ascending.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_publisher"", ""pointer"": ""/rows/0/Publisher"", ""value"": ""Nintendo""}, {""evidence_id"": ""E001"", ""field"": ""top_publisher_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""883.89""}], ""explanation"": ""Filtered dataset for years 2000-2009 and non-missing publishers, then aggregated global sales by publisher. Sorted by total global sales descending and publisher name ascending to break ties. Returned top publisher and sales, and created a bar chart of the top five publishers by total global sales."", ""status"": ""answered""}",81d022ccee83a2152ec7f74c6dfcb929a21b631c1371705b84da188e58fa0070,,,
REVIEW-197,"Rank individual game-platform rows by Global_Sales descending, breaking ties by Rank ascending. Do not combine platforms. Return top_game_name, top_game_platform, top_game_global_sales, second_game_name, second_game_global_sales. Sales are in millions of units. Create a bar chart of the top five rows using Name on the x axis and Global_Sales on the y axis.","{""chart_evidence_id"": ""E003"", ""claims"": [{""evidence_id"": ""E002"", ""field"": ""top_game_name"", ""pointer"": ""/rows/0/Name"", ""value"": ""Wii Sports""}, {""evidence_id"": ""E002"", ""field"": ""top_game_platform"", ""pointer"": ""/rows/0/Platform"", ""value"": ""Wii""}, {""evidence_id"": ""E002"", ""field"": ""top_game_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""82.74""}, {""evidence_id"": ""E002"", ""field"": ""second_game_name"", ""pointer"": ""/rows/1/Name"", ""value"": ""Super Mario Bros.""}, {""evidence_id"": ""E002"", ""field"": ""second_game_global_sales"", ""pointer"": ""/rows/1/Global_Sales"", ""value"": ""40.24""}], ""explanation"": ""The top five game-platform rows were selected by descending Global_Sales with ties broken by ascending Rank. The requested fields for the top two games and a bar chart of the top five games by Global_Sales were returned."", ""status"": ""answered""}",3144f965a3f6491d939ce37b20572e42fb8cbfe1ae10fb6ebb8e4e279a3a573d,,,
REVIEW-198,"Using only this dataset, what was Nintendo's net profit in US dollars from games released in 2010? Return net_profit_usd. Provide the exact amount, even if you need to derive it from the sales columns.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""net_profit_usd"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": null}], ""explanation"": ""The dataset provides unit sales in millions for Nintendo games released in 2010, totaling 61.07 million units sold, but it does not include any information on prices, costs, or profit margins needed to calculate net profit in US dollars. Therefore, net profit cannot be derived from this dataset alone."", ""status"": ""unsupported""}",1bfa5c976e279e18f985bdfb8f14a790721e0d09c12ee262a9e6e1d119746dae,,,
